runs_scored,balls_faced,fours,sixes,team,opponent,venue,season,strike_rate,runs_last_5,sr_last_5,venue_avg_runs,pvt_avg_runs,pvt_matches,avg_pvp_sr,career_matches,career_avg_runs,career_avg_sr,label
16,16,3,0,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",2007,100.0,6.0,44.444444444444436,22.0,10.0,4,89.58333333333333,3,6.0,44.444444444444436,37
61,29,4,6,Rajasthan Royals,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007,210.3448275862069,26.0,175.67049808429115,41.6,34.666666666666664,9,167.7949800609899,3,26.0,175.67049808429115,21
2,10,0,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,20.0,1.5,35.0,2.0,1.2,5,21.666666666666664,2,1.5,35.0,0
2,3,0,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,66.66666666666666,22.333333333333332,141.66666666666666,2.8,15.666666666666666,6,85.83333333333333,3,22.333333333333332,141.66666666666666,34
16,9,2,1,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,177.77777777777777,8.0,88.88888888888889,6.25,7.25,4,160.31746031746033,2,8.0,88.88888888888889,1
23,22,4,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,104.54545454545455,23.5,122.86096256684493,23.0,18.727272727272727,11,155.43723952814864,2,23.5,122.86096256684493,34
12,7,0,1,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,171.42857142857142,7.0,105.71428571428571,15.125,26.1,10,174.86573576799142,2,7.0,105.71428571428571,15
2,17,0,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,11.76470588235294,2.0,11.76470588235294,2.0,3.75,4,11.76470588235294,1,2.0,11.76470588235294,7
0,1,0,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,0.0,10.0,100.0,5.25,11.333333333333334,12,118.18181818181819,3,10.0,100.0,4
6,3,0,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,200.0,7.0,107.71929824561403,13.11111111111111,7.583333333333333,12,100.0,3,7.0,107.71929824561403,10
18,21,1,1,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,85.71428571428571,22.666666666666668,109.84126984126983,13.2,12.75,4,85.71428571428571,3,22.666666666666668,109.84126984126983,1
94,58,13,1,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,162.06896551724137,56.0,188.78489326765188,37.09090909090909,37.375,8,143.88868674429017,3,56.0,188.78489326765188,4
11,9,1,1,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,122.22222222222223,7.0,84.07407407407408,11.0,11.0,1,122.22222222222223,3,7.0,84.07407407407408,13
8,7,1,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,114.28571428571428,8.5,147.14285714285714,8.0,8.0,1,114.28571428571429,2,8.5,147.14285714285714,7
0,1,0,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,0.0,12.0,109.09090909090908,8.0,6.555555555555555,9,70.0,2,12.0,109.09090909090908,21
7,9,0,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,77.77777777777779,7.0,77.77777777777779,7.0,7.0,1,77.77777777777777,1,7.0,77.77777777777779,15
21,19,2,1,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,110.5263157894737,37.333333333333336,118.76218323586745,23.8,27.0,28,163.25966431229588,3,37.333333333333336,118.76218323586745,6
0,4,0,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,0.0,2.0,50.0,0.0,17.0,4,119.31818181818183,2,2.0,50.0,25
0,1,0,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,0.0,0.0,0.0,5.0,0.5,2,0.0,1,0.0,0.0,0
22,21,2,1,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,104.76190476190477,22.333333333333332,144.17989417989418,22.0,11.0,2,104.76190476190476,3,22.333333333333332,144.17989417989418,31
17,10,2,1,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,170.0,17.0,170.0,8.333333333333334,10.4,10,166.4,1,17.0,170.0,9
1,7,0,0,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,14.285714285714285,16.666666666666668,117.18020541549954,1.0,6.25,4,56.632653061224495,3,16.666666666666668,117.18020541549954,18
4,2,1,0,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,200.0,4.0,200.0,4.0,4.0,1,200.0,1,4.0,200.0,0
18,9,1,1,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2007,200.0,32.666666666666664,179.92673992673994,25.153846153846153,14.421052631578947,19,172.20735454455348,3,32.666666666666664,179.92673992673994,40
49,42,8,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,116.66666666666667,60.0,135.5072463768116,49.0,36.5,4,125.11773940345368,2,60.0,135.5072463768116,2
11,10,2,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,110.00000000000001,14.666666666666666,109.48412698412699,24.25,20.583333333333332,12,123.39353400222964,3,14.666666666666666,109.48412698412699,14
44,21,6,3,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,209.52380952380955,33.5,193.2234432234432,24.2,15.142857142857142,7,193.68686868686868,2,33.5,193.2234432234432,53
4,6,1,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,66.66666666666666,13.0,97.25877192982455,8.8,4.0,1,66.66666666666666,4,13.0,97.25877192982455,21
0,2,0,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,0.0,1.0,25.0,0.0,2.0,2,0.0,2,1.0,25.0,1
4,10,0,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,40.0,16.666666666666668,99.54545454545455,7.875,5.0,2,57.14285714285713,3,16.666666666666668,99.54545454545455,4
34,30,2,3,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,113.33333333333333,26.0,109.6078431372549,8.454545454545455,11.571428571428571,7,103.21637426900585,2,26.0,109.6078431372549,6
0,1,0,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,0.0,11.333333333333334,54.54545454545454,20.214285714285715,29.2,5,20.0,3,11.333333333333334,54.54545454545454,0
1,1,0,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,100.0,1.0,100.0,9.5,8.428571428571429,7,100.0,1,1.0,100.0,23
2,9,0,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,22.22222222222222,9.0,77.77777777777777,2.0,2.0,1,22.22222222222222,2,9.0,77.77777777777777,7
61,43,8,2,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,141.86046511627907,40.5,124.38668490652074,16.785714285714285,20.533333333333335,15,139.35082104362797,4,40.5,124.38668490652074,0
13,16,0,1,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,81.25,12.333333333333334,84.86111111111111,32.310344827586206,25.466666666666665,30,96.53225806451613,3,12.333333333333334,84.86111111111111,12
21,12,5,0,Rajasthan Royals,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,175.0,24.75,175.50287356321837,21.8,16.227272727272727,22,150.0,4,24.75,175.50287356321837,55
17,18,2,0,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,2007,94.44444444444444,10.0,65.97222222222223,5.5,6.0,3,88.88888888888889,2,10.0,65.97222222222223,8
11,9,1,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,122.22222222222223,11.0,122.22222222222223,10.0,7.666666666666667,3,144.44444444444446,1,11.0,122.22222222222223,2
24,12,2,2,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,200.0,62.333333333333336,168.3982683982684,31.5,26.11111111111111,9,237.5,3,62.333333333333336,168.3982683982684,1
0,2,0,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,0.0,16.666666666666668,61.48148148148149,7.25,10.25,8,50.0,3,16.666666666666668,61.48148148148149,17
4,3,0,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,133.33333333333331,4.0,133.33333333333331,2.5,5.25,4,133.33333333333334,1,4.0,133.33333333333331,1
42,35,4,1,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,120.0,23.0,93.33333333333333,19.0,13.11111111111111,9,121.78571428571429,2,23.0,93.33333333333333,40
3,3,0,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,100.0,3.0,100.0,2.6666666666666665,7.25,4,100.0,1,3.0,100.0,10
70,50,6,3,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2007,140.0,58.666666666666664,153.13308302044223,31.444444444444443,23.666666666666668,3,138.0,3,58.666666666666664,153.13308302044223,13
43,27,3,2,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2007,159.25925925925927,25.0,134.13217138707333,26.627906976744185,19.857142857142858,28,144.36275390222758,3,25.0,134.13217138707333,65
16,24,1,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,66.66666666666666,11.333333333333334,111.11111111111113,16.0,11.0,2,66.66666666666667,3,11.333333333333334,111.11111111111113,2
21,30,3,0,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2007,70.0,16.666666666666668,107.67676767676767,24.7,21.125,16,108.92658937486523,3,16.666666666666668,107.67676767676767,21
0,1,0,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,0.0,6.666666666666667,33.333333333333336,3.0,3.0,2,0.0,3,6.666666666666667,33.333333333333336,19
12,21,1,0,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,57.14285714285714,12.0,60.15873015873016,15.333333333333334,11.285714285714286,7,64.64285714285714,3,12.0,60.15873015873016,4
27,16,5,1,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007,168.75,18.5,113.78676470588235,21.714285714285715,22.8125,16,160.29411764705884,2,18.5,113.78676470588235,1
109,50,9,10,Deccan Chargers,Mumbai Indians,Dr DY Patil Sports Academy,2007,218.00000000000003,38.25,136.79166666666669,30.5,26.0,9,204.42962962962963,4,38.25,136.79166666666669,6
34,20,1,3,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,170.0,25.25,148.75,18.166666666666668,16.5,6,186.1904761904762,4,25.25,148.75,2
0,7,0,0,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,0.0,0.0,0.0,0.0,16.666666666666668,3,39.40886699507389,1,0.0,0.0,4
34,18,3,1,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,188.88888888888889,27.0,144.87027134085957,15.0,22.25,8,190.1010101010101,3,27.0,144.87027134085957,64
13,11,3,0,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,118.18181818181819,8.5,92.6010101010101,13.0,13.0,1,118.18181818181819,4,8.5,92.6010101010101,0
6,5,1,0,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,120.0,29.5,119.0716374269006,20.545454545454547,13.8,10,76.0,4,29.5,119.0716374269006,37
31,31,3,1,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,100.0,24.5,133.13492063492063,32.0,31.0,1,100.0,4,24.5,133.13492063492063,33
18,23,2,0,Mumbai Indians,Deccan Chargers,Dr DY Patil Sports Academy,2007,78.26086956521739,17.0,107.450371452929,23.333333333333332,15.0,4,117.70186335403727,4,17.0,107.450371452929,18
37,27,4,1,Deccan Chargers,Mumbai Indians,Dr DY Patil Sports Academy,2007,137.03703703703704,13.75,67.5925925925926,19.666666666666668,13.666666666666666,3,124.33862433862434,4,13.75,67.5925925925926,48
1,3,0,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,33.33333333333333,5.666666666666667,70.37037037037037,6.25,6.75,4,33.33333333333333,3,5.666666666666667,70.37037037037037,14
15,15,2,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,100.0,9.666666666666666,103.80952380952381,15.125,17.142857142857142,7,85.0,3,9.666666666666666,103.80952380952381,45
18,14,3,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,128.57142857142858,29.333333333333332,126.75736961451247,54.0,31.73913043478261,23,109.77633477633478,3,29.333333333333332,126.75736961451247,86
10,7,2,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,142.85714285714286,7.75,116.50375939849624,13.11111111111111,14.0,5,161.22448979591834,4,7.75,116.50375939849624,24
1,3,0,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,33.33333333333333,17.25,90.71428571428571,13.2,19.5,2,33.33333333333333,4,17.25,90.71428571428571,6
4,2,1,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,200.0,43.0,191.5886699507389,37.09090909090909,21.727272727272727,11,200.0,4,43.0,191.5886699507389,3
24,14,2,1,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,171.42857142857142,24.0,171.42857142857142,18.333333333333332,25.318181818181817,22,139.8176291793313,1,24.0,171.42857142857142,2
18,12,2,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,150.0,18.0,150.0,9.5,4.4,5,100.0,1,18.0,150.0,39
39,36,6,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,108.33333333333333,39.0,108.33333333333333,30.75,29.11111111111111,9,112.50134192163178,1,39.0,108.33333333333333,11
17,15,1,1,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,113.33333333333333,17.0,113.33333333333333,16.5,7.4,5,92.83882783882784,1,17.0,113.33333333333333,8
0,3,0,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,0.0,25.666666666666668,66.27565982404691,17.8,30.541666666666668,24,119.86909770920992,3,25.666666666666668,66.27565982404691,50
75,55,11,1,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,136.36363636363635,48.0,129.94652406417111,48.0,47.5,2,134.54545454545453,2,48.0,129.94652406417111,3
19,19,3,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,100.0,19.0,100.0,19.0,10.0,2,100.0,1,19.0,100.0,6
7,9,0,0,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,77.77777777777779,7.0,77.77777777777779,7.0,7.0,1,77.77777777777777,1,7.0,77.77777777777779,1
6,7,1,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,85.71428571428571,37.333333333333336,201.43964562569212,10.0,25.0,10,126.5906362545018,3,37.333333333333336,201.43964562569212,24
6,5,0,0,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007,120.0,6.0,120.0,6.0,6.0,1,120.0,1,6.0,120.0,3
40,29,3,2,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2007,137.93103448275863,34.5,169.4278135657446,25.153846153846153,27.0,17,130.80459770114942,4,34.5,169.4278135657446,14
2,3,0,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,66.66666666666666,1.6666666666666667,38.888888888888886,2.5,2.6666666666666665,3,50.0,3,1.6666666666666667,38.888888888888886,27
8,12,1,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,66.66666666666666,8.0,66.66666666666666,6.666666666666667,11.666666666666666,3,66.66666666666667,1,8.0,66.66666666666666,2
1,2,0,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,50.0,1.0,50.0,2.5,5.0,4,50.0,1,1.0,50.0,1
14,10,2,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,140.0,14.5,117.11309523809524,24.25,22.857142857142858,14,141.4035087719298,4,14.5,117.11309523809524,54
53,36,3,3,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,147.22222222222223,40.0,177.8897028897029,24.2,20.11111111111111,9,123.64672364672363,3,40.0,177.8897028897029,29
47,37,3,2,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,127.02702702702702,56.0,132.4657991324658,26.5,31.22222222222222,9,138.06306306306305,3,56.0,132.4657991324658,14
13,21,2,0,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,61.904761904761905,47.25,130.32600274152213,22.5,34.666666666666664,6,84.79262672811059,4,47.25,130.32600274152213,44
65,31,9,3,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,209.6774193548387,35.0,153.0184833790147,38.625,27.06451612903226,31,147.5407832147599,4,35.0,153.0184833790147,32
4,6,0,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,66.66666666666666,13.5,91.32575757575756,7.875,9.25,4,66.66666666666667,4,13.5,91.32575757575756,31
6,5,0,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,120.0,19.333333333333332,113.07189542483661,8.454545454545455,7.0,7,76.42857142857142,3,19.333333333333332,113.07189542483661,6
21,17,2,1,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,123.52941176470588,17.75,111.63992869875223,11.5,13.125,16,95.41800131520331,4,17.75,111.63992869875223,21
0,1,0,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,0.0,8.5,40.90909090909091,20.214285714285715,23.083333333333332,12,73.33333333333333,4,8.5,40.90909090909091,38
28,17,1,2,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,2007,164.70588235294116,37.666666666666664,176.39158227393523,17.333333333333332,24.20689655172414,29,144.0237797246558,3,37.666666666666664,176.39158227393523,3
12,7,2,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,171.42857142857142,12.25,106.50297619047619,32.310344827586206,32.90625,32,150.84538103406027,4,12.25,106.50297619047619,1
50,36,5,2,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,138.88888888888889,28.0,86.11111111111111,25.0,50.0,1,138.88888888888889,2,28.0,86.11111111111111,10
8,6,1,0,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2007,133.33333333333331,9.333333333333334,88.42592592592592,5.5,7.8,5,133.33333333333334,3,9.333333333333334,88.42592592592592,0
2,7,0,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,28.57142857142857,6.5,75.39682539682539,5.0,8.0,3,28.571428571428573,2,6.5,75.39682539682539,20
4,12,1,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2007,33.33333333333333,2.0,16.666666666666664,16.0,25.681818181818183,22,118.18181818181819,2,2.0,16.666666666666664,10
1,2,0,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,50.0,47.0,138.7987012987013,26.266666666666666,29.6875,16,50.0,4,47.0,138.7987012987013,1
29,21,5,1,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,138.0952380952381,29.0,138.0952380952381,18.454545454545453,12.8,5,133.12401883830455,1,29.0,138.0952380952381,11
64,53,8,1,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2007,120.75471698113208,36.25,138.8413827509277,20.142857142857142,16.444444444444443,9,116.26896041435441,4,36.25,138.8413827509277,2
17,20,3,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,85.0,16.75,67.36111111111111,20.384615384615383,22.555555555555557,9,93.58333333333334,4,16.75,67.36111111111111,42
40,24,4,2,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,166.66666666666669,28.666666666666668,117.77777777777779,12.75,13.0,4,143.75,3,28.666666666666668,117.77777777777779,2
10,12,1,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,83.33333333333334,6.5,91.66666666666667,16.0,11.666666666666666,3,91.66666666666667,2,6.5,91.66666666666667,17
0,4,0,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2007,0.0,0.0,0.0,21.107142857142858,21.307692307692307,13,33.33333333333333,1,0.0,0.0,3
2,6,0,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,33.33333333333333,9.0,91.66666666666667,6.25,3.5,2,18.75,4,9.0,91.66666666666667,13
37,39,5,0,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2007,94.87179487179486,31.0,114.23166891587944,28.975,20.214285714285715,14,104.3019943019943,5,31.0,114.23166891587944,22
4,2,1,0,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,2007,200.0,10.0,95.11904761904762,35.46666666666667,18.125,8,71.42857142857143,4,10.0,95.11904761904762,51
18,10,3,1,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,2007,180.0,17.2,121.96029716234321,18.0,31.0,4,144.44444444444443,5,17.2,121.96029716234321,34
86,54,11,1,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,159.25925925925927,43.5,134.88284202569918,37.111111111111114,32.35,20,129.3598560740791,4,43.5,134.88284202569918,50
54,44,6,1,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,122.72727272727273,22.4,118.23593073593074,31.8,24.142857142857142,14,124.43196959737192,5,22.4,118.23593073593074,31
2,4,0,0,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,50.0,13.0,110.71428571428571,25.818181818181817,17.958333333333332,24,102.43055555555556,2,13.0,110.71428571428571,28
29,15,3,2,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,193.33333333333334,37.25,181.7506105006105,20.77777777777778,25.0,5,193.33333333333334,4,37.25,181.7506105006105,0
11,9,1,0,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,122.22222222222223,25.0,115.27777777777777,22.7,18.363636363636363,11,129.17637917637919,2,25.0,115.27777777777777,5
31,17,2,2,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,182.35294117647058,17.0,109.53119429590018,31.0,19.75,4,184.87394957983193,5,17.0,109.53119429590018,50
6,5,1,0,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,120.0,16.0,114.80392156862746,7.0,3.3333333333333335,6,77.77777777777779,4,16.0,114.80392156862746,0
8,5,1,0,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,160.0,12.5,136.66666666666666,11.75,9.666666666666666,6,160.0,2,12.5,136.66666666666666,9
38,30,4,1,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,126.66666666666666,14.4,58.06060606060605,33.8,35.3,10,120.92261904761905,5,14.4,58.06060606060605,31
50,33,4,3,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,151.5151515151515,31.75,87.58553274682306,30.076923076923077,28.291666666666668,24,158.8243305989785,4,31.75,87.58553274682306,19
6,4,1,0,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2007,150.0,12.5,125.0,3.0,6.0,1,150.0,2,12.5,125.0,24
1,1,0,0,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2007,100.0,10.0,105.20238095238096,47.857142857142854,42.27777777777778,18,100.0,5,10.0,105.20238095238096,9
